Dep_ID,Video_ID,Response_Video,Group_Size,Loom_Speed,Site,Site_Rep,Trial_Event,Fish_ID,Species,Size,Response_Present,Responseframe_LF,Responseframe_cam3,After_FR,Response_Rank,Response_Category,Speed,Closest_Coral,Distance_to_Coral,X_Coral,Y_Coral,Z_Coral,Distance_to_Stimulus,Neighbor_Proximity,Stimulus_Side,NAS,N,Orientation_Angle,Viewing_Angle,Response_Binary
1,3,No,11,0.5,1,1,3,5,BicolorDamselfish,30.87206755257156,No,,,,,NRL_nr,,1.0,393.54841555968176,682.3738527238994,23.239693342600077,2445.6127294826774,818.7419476446325,24.06587441636834,R,27.740761219115335,11.04388123411163,73.39991567597025,24.475522787372547,0
1,3,No,11,0.5,1,1,3,6,BicolorDamselfish,39.66523724168799,No,,,,,NRL_nr,,1.0,69.71034042844866,712.5790860401319,5.071953001005028,2424.69720379155,1067.6917563175662,29.32433580548967,L,24.696426722145976,9.854511685972795,103.64702603222186,40.60266358899056,0
1,3,No,11,0.5,1,1,3,9,BrownChromis,48.61162382780378,No,,,,,NRL_nr,,1.0,9.527710577227907,1182.70296947673,-229.4067503996246,2282.881299585205,1507.233610546219,17.505004759562414,L,12.681817800670412,9.373070117011634,132.93477137865983,53.18888785340991,0
1,4,No,6,1.0,1,1,4,2,BicolorDamselfish,45.668998493890584,No,,,,,NRL_nr,,1.0,229.00329740109024,1270.9797082838743,-379.51365988346504,2374.803735378127,1742.4724536934082,28.121047307868956,R,13.405818457880788,11.695954438084083,83.57932237117981,48.01321759589928,0
1,4,No,6,1.0,1,1,4,3,BicolorDamselfish,22.712594275828668,No,,,,,NRL_nr,,1.0,212.56004000585276,1108.5583410464942,-257.12419626864084,2326.905127535784,1540.8192491138,28.58952467519213,R,14.933983171712356,5.740977104593853,32.01969796438296,46.256060636658226,0
1,4,No,6,1.0,1,1,4,4,BicolorDamselfish,42.6568360684985,No,,,,,NRL_nr,,2.0,286.0382331609703,847.1707125868144,-1019.5040224693034,2613.3200678143744,1926.1369654201576,4.174179292555393,R,7.532093523840976,7.532093523840976,79.50595614719671,25.72642433142293,0
1,5,No,10,2.0,1,1,5,1,BicolorDamselfish,37.33800451873584,No,,,,,NRL_nr,,1.0,236.80915105801793,1241.72159237781,-432.4964169113324,2437.020743931105,1827.6987336810396,22.043108823205873,L,20.11733034320948,20.11733034320948,135.41135698048183,43.75014262036476,0
1,5,No,10,2.0,1,1,5,4,BicolorDamselfish,32.06170500676306,No,,,,,NRL_nr,,1.0,135.52719316852327,1051.849214591662,-138.3083434173735,2270.76495293307,1362.509634173014,40.976853769745176,L,29.964947473361008,15.68080898094706,161.98316639065294,48.70648626137742,0
1,5,No,10,2.0,1,1,5,7,BicolorDamselfish,35.48253307653771,No,,,,,NRL_nr,,1.0,332.75127043586554,681.404086040885,21.495137968230893,2447.4728791411303,917.7921141128046,14.961929723473776,R,23.29525261747822,23.29525261747822,134.73632351458622,25.941008390336183,0
1,5,No,10,2.0,1,1,5,10,BicolorDamselfish,31.660671714799136,No,,,,,NRL_nr,,1.0,92.09220707440272,953.7045490482813,-280.3517567799636,2403.318823372019,1426.9846900739574,38.61171611673634,R,28.547385193846885,23.232939752600124,83.8514756093127,42.38293722115055,0
1,6,No,10,1.0,1,1,6,1,BicolorDamselfish,40.29560821162997,No,,,,,NRL_nr,,2.0,246.7032841996097,931.8943618446448,-904.6605662128768,2618.8271183997294,1767.3764891291885,16.983572568928054,R,21.153192141972863,12.072563257395547,27.95671509030265,34.40686418899287,0
1,6,No,10,1.0,1,1,6,2,BicolorDamselfish,42.359868236948074,No,,,,,NRL_nr,,1.0,1.3258737895446444,1137.057225162148,-355.34941022967354,2465.681633569209,1605.0288224413164,20.02824959416184,L,23.214844948344503,18.704746228008112,114.38013727199196,49.40374795619606,0
1,6,No,10,1.0,1,1,6,3,BrownChromis,48.226021033301635,No,,,,,NRL_nr,,1.0,0.2159991532537461,823.6877600674093,-10.255467690157488,2347.17772430427,1125.5625672719932,20.15650735241488,R,26.320109926743072,18.463238869081913,85.18503672319643,47.53085605825462,0
1,6,No,10,1.0,1,1,6,9,BicolorDamselfish,36.52076441145639,No,,,,,NRL_nr,,1.0,425.4794457357209,742.6808449826017,131.72855906639273,2329.9353887189836,555.5113866695664,19.21733775553966,R,26.62234344372334,17.094962933122034,78.06033461054953,50.59396664192319,0
1,6,No,10,1.0,1,1,6,10,BicolorDamselfish,32.584378567610514,No,,,,,NRL_nr,,2.0,76.81590802997238,1116.661323689542,-880.4781599711736,2582.2241421561316,2017.8782208242665,16.042548710719032,R,23.401289720247036,19.4854113530317,39.45463742677896,42.01969734118939,0
1,7,No,10,7.0,1,1,7,1,BicolorDamselfish,41.16684561566229,No,,,,,NRL_nr,,1.0,25.199338843611525,694.0475878448046,25.453355723040374,2431.5099174462957,1043.5010026724326,122.14796385486942,L,42.84497309532158,4.185052964012849,159.07779858047053,42.71754161266507,0
1,7,No,10,7.0,1,1,7,5,BicolorDamselfish,28.268101152079183,No,,,,,NRL_nr,,1.0,0.5918677910385768,953.497927392282,-50.90267631581687,2340.5198708500784,1233.5360246586622,51.21633074406833,R,37.21659910375275,30.515982535981895,80.74956264707414,51.18234155388622,0
1,7,No,10,7.0,1,1,7,6,BicolorDamselfish,29.83801066844104,No,,,,,NRL_nr,,1.0,124.038675847356,1088.8634770534904,-324.23543520187246,2467.077706890581,1599.490515748851,18.37760691012219,R,20.19794374525737,20.19794374525737,74.02957117945047,46.40443678778425,0
1,7,No,10,7.0,1,1,7,9,BicolorDamselfish,30.641158374235943,No,,,,,NRL_nr,,1.0,351.48331474669726,681.404086040885,21.495137968230893,2447.4728791411303,817.6955640868144,22.0849993291183,L,26.589514849050445,6.7375987625833265,139.62261155070323,30.009380792807285,0
1,7,No,10,7.0,1,1,7,10,BicolorDamselfish,37.54389095234508,No,,,,,NRL_nr,,1.0,10.061613651993245,764.8965825347173,11.036191368850533,2360.0265944947837,1077.8436550386446,132.84868371235717,R,44.57455580698328,30.9669888351005,10.138660815544528,45.36187814491282,0
1,9,No,4,0.5,1,1,9,1,BicolorDamselfish,54.579675982707144,No,,,,,NRL_nr,,1.0,110.86862779032916,917.2514872090112,-252.7552077765098,2413.386468100231,1436.6852756922235,70.54656378447375,L,21.02651950018158,2.960373033812047,140.20976942968736,41.608671327468755,0
1,9,No,4,0.5,1,1,9,2,BicolorDamselfish,42.5757455195557,No,,,,,NRL_nr,,1.0,85.18074327291637,1043.2426805468942,-309.3009395044485,2452.547683443111,1544.6672765986543,47.72369086318713,L,23.501921102326456,23.501921102326456,100.1875411896624,45.81612583099558,0
1,9,No,4,0.5,1,1,9,3,BicolorDamselfish,27.639482864668057,No,,,,,NRL_nr,,1.0,5.754828654499796,813.1680288553091,144.96460071319274,2341.1135519951704,1002.20961792278,12.049304545609347,R,17.046606961202343,7.740878783015619,99.81731295335884,52.31039850080658,0
1,11,No,11,6.0,1,1,11,1,BicolorDamselfish,56.79793061764605,No,,,,,NRL_nr,,1.0,224.4323029213422,814.9923090175698,13.131738401023911,2300.954609844794,1072.8624910875917,32.461194482300215,R,31.487195685565663,31.487195685565663,126.86470885296508,38.02000608900365,0
1,11,No,11,6.0,1,1,11,2,BicolorDamselfish,55.33194644507602,No,,,,,NRL_nr,,1.0,176.92414574570012,1079.5804213397196,-269.2868809468612,2345.1592480217782,1524.1814431195469,262.9670606777775,L,83.97700429468459,19.19679589888291,128.37239785999003,45.733497095129735,0
1,11,No,11,6.0,1,1,11,3,BicolorDamselfish,77.52251804394837,No,,,,,NRL_nr,,1.0,225.17986714738373,1128.1234945304768,-273.4081784154246,2333.889707365791,1569.804568746539,248.26430549214672,L,52.898273428978825,44.331026394738196,132.0203354040436,46.26775646574001,0
1,11,No,11,6.0,1,1,11,4,BicolorDamselfish,29.08927418006852,No,,,,,NRL_nr,,1.0,98.7526859956737,949.2162322867342,-258.84067903577557,2390.251965435671,1404.5230218569418,76.33218898423272,L,49.05026748349336,3.209620623792497,152.9146569788681,42.42915341867921,0
1,12,No,10,1.0,1,1,12,1,BicolorDamselfish,53.575417745984126,No,,,,,NRL_nr,,1.0,422.65291493266,693.0590238109979,42.46171135223997,2425.11706006414,922.8597928533712,21.24409703666829,R,24.917924322057996,24.917924322057996,149.3955409924878,22.12919292964709,0
1,12,No,10,1.0,1,1,12,2,BicolorDamselfish,62.5360650193201,No,,,,,NRL_nr,,2.0,268.8398920061502,1085.5078309727444,-865.2144790716095,2579.2089549126777,1887.0094392865312,9.71728008528495,R,15.221701717838268,8.067602121348578,53.1108111130602,43.240280054919225,0
1,12,No,10,1.0,1,1,12,3,BicolorDamselfish,33.84973795127673,No,,,,,NRL_nr,,1.0,64.54990194802394,739.9446962260433,-27.730373788440055,2419.209552021396,1106.9609488165531,29.44760235271036,L,34.884982074867324,13.332433471873516,71.50157619607128,41.11103564717606,0
1,12,No,10,1.0,1,1,12,4,BrownChromis,58.55266236981801,No,,,,,NRL_nr,,1.0,562.8198083146206,855.1628439711586,10.133082333255604,2264.3582738243963,1105.0595658700709,16.071323098196434,R,25.763927471641527,14.99967423308541,97.03804076981834,44.55434522698405,0
1,12,No,10,1.0,1,1,12,9,BicolorDamselfish,43.29857811737757,No,,,,,NRL_nr,,1.0,432.6787357370948,850.2812612381272,-194.57186454679444,2425.9712741002995,1403.2728909863415,19.304283168824,R,26.273807672608747,26.273807672608747,108.48860306366656,27.994053544630564,0
